"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2_2 - extra_val_metric_0","random_no2_2 - extra_val_metric_0__MIN","random_no2_2 - extra_val_metric_0__MAX","random_no2_2 - mean_absolute_percentage_error","random_no2_2 - mean_absolute_percentage_error__MIN","random_no2_2 - mean_absolute_percentage_error__MAX"
"360","","","","37.55474090576172","37.55474090576172","37.55474090576172","","","","32.20817565917969","32.20817565917969","32.20817565917969","","","","23.777816772460938","23.777816772460938","23.777816772460938"
"363","25.221986770629883","25.221986770629883","25.221986770629883","","","","23.596132278442383","23.596132278442383","23.596132278442383","","","","37.93317413330078","37.93317413330078","37.93317413330078","","",""
"365","","","","37.71879959106445","37.71879959106445","37.71879959106445","","","","31.55847930908203","31.55847930908203","31.55847930908203","","","","23.462671279907227","23.462671279907227","23.462671279907227"
"368","25.5367488861084","25.5367488861084","25.5367488861084","","","","27.83214569091797","27.83214569091797","27.83214569091797","","","","32.38432312011719","32.38432312011719","32.38432312011719","","",""
"370","","","","38.12860870361328","38.12860870361328","38.12860870361328","","","","31.976686477661133","31.976686477661133","31.976686477661133","","","","23.77187728881836","23.77187728881836","23.77187728881836"
"373","26.446359634399414","26.446359634399414","26.446359634399414","","","","28.98430633544922","28.98430633544922","28.98430633544922","","","","34.108036041259766","34.108036041259766","34.108036041259766","","",""
"375","","","","38.45445251464844","38.45445251464844","38.45445251464844","","","","31.382614135742188","31.382614135742188","31.382614135742188","","","","23.55833625793457","23.55833625793457","23.55833625793457"
"378","24.847196578979492","24.847196578979492","24.847196578979492","","","","26.642202377319336","26.642202377319336","26.642202377319336","","","","35.72416687011719","35.72416687011719","35.72416687011719","","",""
"380","","","","38.23987579345703","38.23987579345703","38.23987579345703","","","","31.64882469177246","31.64882469177246","31.64882469177246","","","","23.638402938842773","23.638402938842773","23.638402938842773"
"383","25.51595687866211","25.51595687866211","25.51595687866211","","","","25.29828643798828","25.29828643798828","25.29828643798828","","","","35.02653884887695","35.02653884887695","35.02653884887695","","",""
"385","","","","38.26792907714844","38.26792907714844","38.26792907714844","","","","32.03789520263672","32.03789520263672","32.03789520263672","","","","23.556093215942383","23.556093215942383","23.556093215942383"
"388","24.78687286376953","24.78687286376953","24.78687286376953","","","","25.50681495666504","25.50681495666504","25.50681495666504","","","","38.72512435913086","38.72512435913086","38.72512435913086","","",""
"390","","","","38.19194030761719","38.19194030761719","38.19194030761719","","","","31.786462783813477","31.786462783813477","31.786462783813477","","","","23.50480842590332","23.50480842590332","23.50480842590332"
"393","24.553415298461914","24.553415298461914","24.553415298461914","","","","27.080215454101562","27.080215454101562","27.080215454101562","","","","37.189815521240234","37.189815521240234","37.189815521240234","","",""
"395","","","","38.34391784667969","38.34391784667969","38.34391784667969","","","","31.8032283782959","31.8032283782959","31.8032283782959","","","","23.570905685424805","23.570905685424805","23.570905685424805"
"398","24.681169509887695","24.681169509887695","24.681169509887695","","","","33.088775634765625","33.088775634765625","33.088775634765625","","","","35.250911712646484","35.250911712646484","35.250911712646484","","",""
"400","","","","37.57799530029297","37.57799530029297","37.57799530029297","","","","32.111881256103516","32.111881256103516","32.111881256103516","","","","23.335540771484375","23.335540771484375","23.335540771484375"
"403","25.009401321411133","25.009401321411133","25.009401321411133","","","","28.146705627441406","28.146705627441406","28.146705627441406","","","","38.674129486083984","38.674129486083984","38.674129486083984","","",""
"405","","","","37.59531021118164","37.59531021118164","37.59531021118164","","","","31.436443328857422","31.436443328857422","31.436443328857422","","","","23.383567810058594","23.383567810058594","23.383567810058594"
"408","24.35637092590332","24.35637092590332","24.35637092590332","","","","29.164920806884766","29.164920806884766","29.164920806884766","","","","37.00569534301758","37.00569534301758","37.00569534301758","","",""
"410","","","","38.28880310058594","38.28880310058594","38.28880310058594","","","","31.5648250579834","31.5648250579834","31.5648250579834","","","","23.00153160095215","23.00153160095215","23.00153160095215"
"413","25.780811309814453","25.780811309814453","25.780811309814453","","","","24.593364715576172","24.593364715576172","24.593364715576172","","","","35.67314147949219","35.67314147949219","35.67314147949219","","",""
"415","","","","37.357391357421875","37.357391357421875","37.357391357421875","","","","31.458105087280273","31.458105087280273","31.458105087280273","","","","23.246654510498047","23.246654510498047","23.246654510498047"
"418","25.67802619934082","25.67802619934082","25.67802619934082","","","","31.699100494384766","31.699100494384766","31.699100494384766","","","","34.18904495239258","34.18904495239258","34.18904495239258","","",""
"420","","","","37.875831604003906","37.875831604003906","37.875831604003906","","","","32.10900115966797","32.10900115966797","32.10900115966797","","","","22.70087432861328","22.70087432861328","22.70087432861328"
"423","25.188451766967773","25.188451766967773","25.188451766967773","","","","25.487777709960938","25.487777709960938","25.487777709960938","","","","34.20195007324219","34.20195007324219","34.20195007324219","","",""
"425","","","","37.81596755981445","37.81596755981445","37.81596755981445","","","","31.789257049560547","31.789257049560547","31.789257049560547","","","","22.889150619506836","22.889150619506836","22.889150619506836"
"428","24.574411392211914","24.574411392211914","24.574411392211914","","","","29.414791107177734","29.414791107177734","29.414791107177734","","","","31.458967208862305","31.458967208862305","31.458967208862305","","",""
"430","","","","37.47174835205078","37.47174835205078","37.47174835205078","","","","31.584318161010742","31.584318161010742","31.584318161010742","","","","22.709379196166992","22.709379196166992","22.709379196166992"
"433","24.110883712768555","24.110883712768555","24.110883712768555","","","","25.208202362060547","25.208202362060547","25.208202362060547","","","","35.89911651611328","35.89911651611328","35.89911651611328","","",""
"435","","","","37.32140350341797","37.32140350341797","37.32140350341797","","","","31.861207962036133","31.861207962036133","31.861207962036133","","","","22.635560989379883","22.635560989379883","22.635560989379883"
"438","24.899150848388672","24.899150848388672","24.899150848388672","","","","29.654367446899414","29.654367446899414","29.654367446899414","","","","36.69962692260742","36.69962692260742","36.69962692260742","","",""
"440","","","","37.38397216796875","37.38397216796875","37.38397216796875","","","","30.624473571777344","30.624473571777344","30.624473571777344","","","","22.77084732055664","22.77084732055664","22.77084732055664"
"443","25.958702087402344","25.958702087402344","25.958702087402344","","","","26.69357681274414","26.69357681274414","26.69357681274414","","","","29.719106674194336","29.719106674194336","29.719106674194336","","",""
"445","","","","37.70985412597656","37.70985412597656","37.70985412597656","","","","30.298904418945312","30.298904418945312","30.298904418945312","","","","22.609251022338867","22.609251022338867","22.609251022338867"
"448","25.552188873291016","25.552188873291016","25.552188873291016","","","","23.92701530456543","23.92701530456543","23.92701530456543","","","","35.576271057128906","35.576271057128906","35.576271057128906","","",""
"450","","","","37.27474594116211","37.27474594116211","37.27474594116211","","","","30.775278091430664","30.775278091430664","30.775278091430664","","","","22.561918258666992","22.561918258666992","22.561918258666992"
"453","26.802043914794922","26.802043914794922","26.802043914794922","","","","29.299943923950195","29.299943923950195","29.299943923950195","","","","31.47476577758789","31.47476577758789","31.47476577758789","","",""
"455","","","","37.14725112915039","37.14725112915039","37.14725112915039","","","","30.420848846435547","30.420848846435547","30.420848846435547","","","","22.565895080566406","22.565895080566406","22.565895080566406"
"458","24.81078338623047","24.81078338623047","24.81078338623047","","","","25.66458511352539","25.66458511352539","25.66458511352539","","","","34.89977264404297","34.89977264404297","34.89977264404297","","",""
"460","","","","37.111202239990234","37.111202239990234","37.111202239990234","","","","30.5257568359375","30.5257568359375","30.5257568359375","","","","22.697025299072266","22.697025299072266","22.697025299072266"
"463","25.386381149291992","25.386381149291992","25.386381149291992","","","","23.11884880065918","23.11884880065918","23.11884880065918","","","","32.14714050292969","32.14714050292969","32.14714050292969","","",""
"465","","","","38.114498138427734","38.114498138427734","38.114498138427734","","","","30.442745208740234","30.442745208740234","30.442745208740234","","","","22.59480857849121","22.59480857849121","22.59480857849121"
"468","26.88909149169922","26.88909149169922","26.88909149169922","","","","26.54851531982422","26.54851531982422","26.54851531982422","","","","33.126953125","33.126953125","33.126953125","","",""
"470","","","","37.323822021484375","37.323822021484375","37.323822021484375","","","","30.733654022216797","30.733654022216797","30.733654022216797","","","","22.454994201660156","22.454994201660156","22.454994201660156"
"473","26.8409423828125","26.8409423828125","26.8409423828125","","","","24.26436996459961","24.26436996459961","24.26436996459961","","","","32.130218505859375","32.130218505859375","32.130218505859375","","",""
"475","","","","37.32499313354492","37.32499313354492","37.32499313354492","","","","30.479894638061523","30.479894638061523","30.479894638061523","","","","22.219358444213867","22.219358444213867","22.219358444213867"
"478","23.087406158447266","23.087406158447266","23.087406158447266","","","","26.36568832397461","26.36568832397461","26.36568832397461","","","","36.33961486816406","36.33961486816406","36.33961486816406","","",""
"480","","","","37.68035888671875","37.68035888671875","37.68035888671875","","","","30.300825119018555","30.300825119018555","30.300825119018555","","","","22.3821964263916","22.3821964263916","22.3821964263916"
"483","24.779537200927734","24.779537200927734","24.779537200927734","","","","27.30801773071289","27.30801773071289","27.30801773071289","","","","32.939693450927734","32.939693450927734","32.939693450927734","","",""
"485","","","","37.02280807495117","37.02280807495117","37.02280807495117","","","","30.42677116394043","30.42677116394043","30.42677116394043","","","","22.369478225708008","22.369478225708008","22.369478225708008"
"488","25.10270118713379","25.10270118713379","25.10270118713379","","","","24.782285690307617","24.782285690307617","24.782285690307617","","","","33.27824401855469","33.27824401855469","33.27824401855469","","",""
"490","","","","37.709991455078125","37.709991455078125","37.709991455078125","","","","29.81516456604004","29.81516456604004","29.81516456604004","","","","22.528961181640625","22.528961181640625","22.528961181640625"
"493","25.08902931213379","25.08902931213379","25.08902931213379","","","","25.91657066345215","25.91657066345215","25.91657066345215","","","","35.66081237792969","35.66081237792969","35.66081237792969","","",""
"495","","","","37.8254280090332","37.8254280090332","37.8254280090332","","","","30.458703994750977","30.458703994750977","30.458703994750977","","","","22.33885383605957","22.33885383605957","22.33885383605957"
"498","25.202604293823242","25.202604293823242","25.202604293823242","","","","25.517391204833984","25.517391204833984","25.517391204833984","","","","36.28273010253906","36.28273010253906","36.28273010253906","","",""
"500","","","","37.95864486694336","37.95864486694336","37.95864486694336","","","","29.90509033203125","29.90509033203125","29.90509033203125","","","","22.400676727294922","22.400676727294922","22.400676727294922"
"503","23.875513076782227","23.875513076782227","23.875513076782227","","","","24.094173431396484","24.094173431396484","24.094173431396484","","","","38.42696762084961","38.42696762084961","38.42696762084961","","",""
"505","","","","37.30293273925781","37.30293273925781","37.30293273925781","","","","30.563264846801758","30.563264846801758","30.563264846801758","","","","22.186861038208008","22.186861038208008","22.186861038208008"
"508","26.61284637451172","26.61284637451172","26.61284637451172","","","","24.424821853637695","24.424821853637695","24.424821853637695","","","","34.46927261352539","34.46927261352539","34.46927261352539","","",""
"510","","","","37.1574592590332","37.1574592590332","37.1574592590332","","","","30.113508224487305","30.113508224487305","30.113508224487305","","","","22.308902740478516","22.308902740478516","22.308902740478516"
