"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - mean_absolute_percentage_error","random_None - mean_absolute_percentage_error__MIN","random_None - mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - mean_absolute_percentage_error","random_seg - mean_absolute_percentage_error__MIN","random_seg - mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - mean_absolute_percentage_error","random_no2 - mean_absolute_percentage_error__MIN","random_no2 - mean_absolute_percentage_error__MAX"
"4593","23.834897994995117","23.834897994995117","23.834897994995117","","","","34.218685150146484","34.218685150146484","34.218685150146484","","","","35.85891342163086","35.85891342163086","35.85891342163086","","",""
"4595","","","","33.61294937133789","33.61294937133789","33.61294937133789","","","","22.893449783325195","22.893449783325195","22.893449783325195","","","","19.44840431213379","19.44840431213379","19.44840431213379"
"4598","24.2840518951416","24.2840518951416","24.2840518951416","","","","33.82368469238281","33.82368469238281","33.82368469238281","","","","36.36481857299805","36.36481857299805","36.36481857299805","","",""
"4600","","","","33.5804328918457","33.5804328918457","33.5804328918457","","","","22.87773323059082","22.87773323059082","22.87773323059082","","","","19.521772384643555","19.521772384643555","19.521772384643555"
"4603","24.34153938293457","24.34153938293457","24.34153938293457","","","","32.45215606689453","32.45215606689453","32.45215606689453","","","","34.881874084472656","34.881874084472656","34.881874084472656","","",""
"4605","","","","34.510398864746094","34.510398864746094","34.510398864746094","","","","22.773866653442383","22.773866653442383","22.773866653442383","","","","19.76309585571289","19.76309585571289","19.76309585571289"
"4608","24.210622787475586","24.210622787475586","24.210622787475586","","","","32.08448791503906","32.08448791503906","32.08448791503906","","","","36.53980255126953","36.53980255126953","36.53980255126953","","",""
"4610","","","","33.4315299987793","33.4315299987793","33.4315299987793","","","","22.88496971130371","22.88496971130371","22.88496971130371","","","","19.694883346557617","19.694883346557617","19.694883346557617"
"4613","24.413463592529297","24.413463592529297","24.413463592529297","","","","32.42047119140625","32.42047119140625","32.42047119140625","","","","35.70332336425781","35.70332336425781","35.70332336425781","","",""
"4615","","","","33.32685852050781","33.32685852050781","33.32685852050781","","","","22.8435115814209","22.8435115814209","22.8435115814209","","","","19.689027786254883","19.689027786254883","19.689027786254883"
"4618","24.158376693725586","24.158376693725586","24.158376693725586","","","","33.97896957397461","33.97896957397461","33.97896957397461","","","","35.47653579711914","35.47653579711914","35.47653579711914","","",""
"4620","","","","33.648712158203125","33.648712158203125","33.648712158203125","","","","22.91624641418457","22.91624641418457","22.91624641418457","","","","19.41255760192871","19.41255760192871","19.41255760192871"
"4623","24.162084579467773","24.162084579467773","24.162084579467773","","","","32.167964935302734","32.167964935302734","32.167964935302734","","","","35.618438720703125","35.618438720703125","35.618438720703125","","",""
"4625","","","","33.845157623291016","33.845157623291016","33.845157623291016","","","","22.702938079833984","22.702938079833984","22.702938079833984","","","","19.7959041595459","19.7959041595459","19.7959041595459"
"4628","23.99925422668457","23.99925422668457","23.99925422668457","","","","32.38195037841797","32.38195037841797","32.38195037841797","","","","36.89561080932617","36.89561080932617","36.89561080932617","","",""
"4630","","","","34.260990142822266","34.260990142822266","34.260990142822266","","","","22.592937469482422","22.592937469482422","22.592937469482422","","","","19.382841110229492","19.382841110229492","19.382841110229492"
"4633","24.701400756835938","24.701400756835938","24.701400756835938","","","","33.10694122314453","33.10694122314453","33.10694122314453","","","","36.559391021728516","36.559391021728516","36.559391021728516","","",""
"4635","","","","33.97132110595703","33.97132110595703","33.97132110595703","","","","22.898406982421875","22.898406982421875","22.898406982421875","","","","19.677730560302734","19.677730560302734","19.677730560302734"
"4638","24.10401153564453","24.10401153564453","24.10401153564453","","","","33.34505081176758","33.34505081176758","33.34505081176758","","","","35.115482330322266","35.115482330322266","35.115482330322266","","",""
"4640","","","","34.192630767822266","34.192630767822266","34.192630767822266","","","","22.910446166992188","22.910446166992188","22.910446166992188","","","","19.499156951904297","19.499156951904297","19.499156951904297"
"4643","24.24604034423828","24.24604034423828","24.24604034423828","","","","34.687522888183594","34.687522888183594","34.687522888183594","","","","36.213069915771484","36.213069915771484","36.213069915771484","","",""
"4645","","","","33.163631439208984","33.163631439208984","33.163631439208984","","","","22.56184196472168","22.56184196472168","22.56184196472168","","","","19.802974700927734","19.802974700927734","19.802974700927734"
"4648","24.204843521118164","24.204843521118164","24.204843521118164","","","","32.50695037841797","32.50695037841797","32.50695037841797","","","","37.625545501708984","37.625545501708984","37.625545501708984","","",""
"4650","","","","33.45534133911133","33.45534133911133","33.45534133911133","","","","22.768571853637695","22.768571853637695","22.768571853637695","","","","19.498443603515625","19.498443603515625","19.498443603515625"
"4653","24.15264320373535","24.15264320373535","24.15264320373535","","","","32.57795715332031","32.57795715332031","32.57795715332031","","","","35.017913818359375","35.017913818359375","35.017913818359375","","",""
"4655","","","","34.26233673095703","34.26233673095703","34.26233673095703","","","","22.834869384765625","22.834869384765625","22.834869384765625","","","","19.715290069580078","19.715290069580078","19.715290069580078"
"4658","24.430763244628906","24.430763244628906","24.430763244628906","","","","33.28681945800781","33.28681945800781","33.28681945800781","","","","35.54502868652344","35.54502868652344","35.54502868652344","","",""
"4660","","","","33.65965270996094","33.65965270996094","33.65965270996094","","","","22.928085327148438","22.928085327148438","22.928085327148438","","","","19.778942108154297","19.778942108154297","19.778942108154297"
"4663","24.304370880126953","24.304370880126953","24.304370880126953","","","","32.22029495239258","32.22029495239258","32.22029495239258","","","","37.098777770996094","37.098777770996094","37.098777770996094","","",""
"4665","","","","33.94414138793945","33.94414138793945","33.94414138793945","","","","22.56817054748535","22.56817054748535","22.56817054748535","","","","19.451030731201172","19.451030731201172","19.451030731201172"
"4668","24.364601135253906","24.364601135253906","24.364601135253906","","","","32.364864349365234","32.364864349365234","32.364864349365234","","","","36.16350173950195","36.16350173950195","36.16350173950195","","",""
"4670","","","","33.337425231933594","33.337425231933594","33.337425231933594","","","","22.864397048950195","22.864397048950195","22.864397048950195","","","","19.55171012878418","19.55171012878418","19.55171012878418"
"4673","23.820886611938477","23.820886611938477","23.820886611938477","","","","33.60042190551758","33.60042190551758","33.60042190551758","","","","36.29997253417969","36.29997253417969","36.29997253417969","","",""
"4675","","","","33.620540618896484","33.620540618896484","33.620540618896484","","","","22.87932777404785","22.87932777404785","22.87932777404785","","","","19.685598373413086","19.685598373413086","19.685598373413086"
"4678","24.021469116210938","24.021469116210938","24.021469116210938","","","","33.26551055908203","33.26551055908203","33.26551055908203","","","","37.17510223388672","37.17510223388672","37.17510223388672","","",""
"4680","","","","33.71409225463867","33.71409225463867","33.71409225463867","","","","22.85620880126953","22.85620880126953","22.85620880126953","","","","19.681293487548828","19.681293487548828","19.681293487548828"
"4683","24.0404109954834","24.0404109954834","24.0404109954834","","","","34.22014617919922","34.22014617919922","34.22014617919922","","","","34.55339050292969","34.55339050292969","34.55339050292969","","",""
"4685","","","","33.871910095214844","33.871910095214844","33.871910095214844","","","","23.066268920898438","23.066268920898438","23.066268920898438","","","","19.62959861755371","19.62959861755371","19.62959861755371"
"4688","24.006093978881836","24.006093978881836","24.006093978881836","","","","34.33486557006836","34.33486557006836","34.33486557006836","","","","37.91419982910156","37.91419982910156","37.91419982910156","","",""
"4690","","","","33.69800567626953","33.69800567626953","33.69800567626953","","","","22.707820892333984","22.707820892333984","22.707820892333984","","","","19.64822006225586","19.64822006225586","19.64822006225586"
"4693","23.714330673217773","23.714330673217773","23.714330673217773","","","","32.400760650634766","32.400760650634766","32.400760650634766","","","","36.05162811279297","36.05162811279297","36.05162811279297","","",""
"4695","","","","34.383724212646484","34.383724212646484","34.383724212646484","","","","22.84391212463379","22.84391212463379","22.84391212463379","","","","19.69024658203125","19.69024658203125","19.69024658203125"
"4698","24.012245178222656","24.012245178222656","24.012245178222656","","","","33.045223236083984","33.045223236083984","33.045223236083984","","","","36.04743957519531","36.04743957519531","36.04743957519531","","",""
"4700","","","","33.630496978759766","33.630496978759766","33.630496978759766","","","","22.623193740844727","22.623193740844727","22.623193740844727","","","","19.51642608642578","19.51642608642578","19.51642608642578"
"4703","24.20928955078125","24.20928955078125","24.20928955078125","","","","33.746089935302734","33.746089935302734","33.746089935302734","","","","35.6523323059082","35.6523323059082","35.6523323059082","","",""
"4705","","","","33.88821792602539","33.88821792602539","33.88821792602539","","","","22.871633529663086","22.871633529663086","22.871633529663086","","","","19.772615432739258","19.772615432739258","19.772615432739258"
"4708","24.10961151123047","24.10961151123047","24.10961151123047","","","","33.2152099609375","33.2152099609375","33.2152099609375","","","","35.25391387939453","35.25391387939453","35.25391387939453","","",""
"4710","","","","33.31087112426758","33.31087112426758","33.31087112426758","","","","22.72719955444336","22.72719955444336","22.72719955444336","","","","19.61238670349121","19.61238670349121","19.61238670349121"
"4713","24.55018424987793","24.55018424987793","24.55018424987793","","","","33.19968032836914","33.19968032836914","33.19968032836914","","","","35.47939682006836","35.47939682006836","35.47939682006836","","",""
