"Step","random_None - extra_val_metric_0","random_None - extra_val_metric_0__MIN","random_None - extra_val_metric_0__MAX","random_None - val_mean_absolute_percentage_error","random_None - val_mean_absolute_percentage_error__MIN","random_None - val_mean_absolute_percentage_error__MAX","random_seg - extra_val_metric_0","random_seg - extra_val_metric_0__MIN","random_seg - extra_val_metric_0__MAX","random_seg - val_mean_absolute_percentage_error","random_seg - val_mean_absolute_percentage_error__MIN","random_seg - val_mean_absolute_percentage_error__MAX","random_no2 - extra_val_metric_0","random_no2 - extra_val_metric_0__MIN","random_no2 - extra_val_metric_0__MAX","random_no2 - val_mean_absolute_percentage_error","random_no2 - val_mean_absolute_percentage_error__MIN","random_no2 - val_mean_absolute_percentage_error__MAX"
"1380","","","","34.51720428466797","34.51720428466797","34.51720428466797","","","","31.135812759399414","31.135812759399414","31.135812759399414","","","","26.36859893798828","26.36859893798828","26.36859893798828"
"1383","24.27497673034668","24.27497673034668","24.27497673034668","","","","32.12638854980469","32.12638854980469","32.12638854980469","","","","33.943424224853516","33.943424224853516","33.943424224853516","","",""
"1385","","","","35.591548919677734","35.591548919677734","35.591548919677734","","","","31.509010314941406","31.509010314941406","31.509010314941406","","","","26.256349563598633","26.256349563598633","26.256349563598633"
"1388","24.038047790527344","24.038047790527344","24.038047790527344","","","","31.254751205444336","31.254751205444336","31.254751205444336","","","","34.23966598510742","34.23966598510742","34.23966598510742","","",""
"1390","","","","34.76943588256836","34.76943588256836","34.76943588256836","","","","31.563148498535156","31.563148498535156","31.563148498535156","","","","26.87712287902832","26.87712287902832","26.87712287902832"
"1393","23.744537353515625","23.744537353515625","23.744537353515625","","","","32.02976989746094","32.02976989746094","32.02976989746094","","","","35.66749954223633","35.66749954223633","35.66749954223633","","",""
"1395","","","","35.73164367675781","35.73164367675781","35.73164367675781","","","","31.98661994934082","31.98661994934082","31.98661994934082","","","","26.56360626220703","26.56360626220703","26.56360626220703"
"1398","23.697742462158203","23.697742462158203","23.697742462158203","","","","32.84596252441406","32.84596252441406","32.84596252441406","","","","34.61349105834961","34.61349105834961","34.61349105834961","","",""
"1400","","","","34.54845428466797","34.54845428466797","34.54845428466797","","","","31.56858253479004","31.56858253479004","31.56858253479004","","","","26.523883819580078","26.523883819580078","26.523883819580078"
"1403","23.914230346679688","23.914230346679688","23.914230346679688","","","","31.2366943359375","31.2366943359375","31.2366943359375","","","","33.86653137207031","33.86653137207031","33.86653137207031","","",""
"1405","","","","35.16870880126953","35.16870880126953","35.16870880126953","","","","31.54669189453125","31.54669189453125","31.54669189453125","","","","26.791664123535156","26.791664123535156","26.791664123535156"
"1408","23.982833862304688","23.982833862304688","23.982833862304688","","","","33.07907485961914","33.07907485961914","33.07907485961914","","","","35.93122482299805","35.93122482299805","35.93122482299805","","",""
"1410","","","","35.19572830200195","35.19572830200195","35.19572830200195","","","","31.554588317871094","31.554588317871094","31.554588317871094","","","","26.375879287719727","26.375879287719727","26.375879287719727"
"1413","23.84718894958496","23.84718894958496","23.84718894958496","","","","30.825218200683594","30.825218200683594","30.825218200683594","","","","33.47300720214844","33.47300720214844","33.47300720214844","","",""
"1415","","","","35.10410690307617","35.10410690307617","35.10410690307617","","","","31.277360916137695","31.277360916137695","31.277360916137695","","","","26.15789031982422","26.15789031982422","26.15789031982422"
"1418","23.968856811523438","23.968856811523438","23.968856811523438","","","","31.947669982910156","31.947669982910156","31.947669982910156","","","","34.18028259277344","34.18028259277344","34.18028259277344","","",""
"1420","","","","35.22483825683594","35.22483825683594","35.22483825683594","","","","31.514686584472656","31.514686584472656","31.514686584472656","","","","26.67960548400879","26.67960548400879","26.67960548400879"
"1423","23.973922729492188","23.973922729492188","23.973922729492188","","","","31.53245735168457","31.53245735168457","31.53245735168457","","","","35.14973068237305","35.14973068237305","35.14973068237305","","",""
"1425","","","","35.1060791015625","35.1060791015625","35.1060791015625","","","","31.843942642211914","31.843942642211914","31.843942642211914","","","","25.55858039855957","25.55858039855957","25.55858039855957"
"1428","24.04639434814453","24.04639434814453","24.04639434814453","","","","32.581233978271484","32.581233978271484","32.581233978271484","","","","33.61104965209961","33.61104965209961","33.61104965209961","","",""
"1430","","","","35.22249984741211","35.22249984741211","35.22249984741211","","","","31.853986740112305","31.853986740112305","31.853986740112305","","","","26.766094207763672","26.766094207763672","26.766094207763672"
"1433","23.938884735107422","23.938884735107422","23.938884735107422","","","","30.59168815612793","30.59168815612793","30.59168815612793","","","","35.6828498840332","35.6828498840332","35.6828498840332","","",""
"1435","","","","34.54469299316406","34.54469299316406","34.54469299316406","","","","32.18128204345703","32.18128204345703","32.18128204345703","","","","26.000898361206055","26.000898361206055","26.000898361206055"
"1438","24.579622268676758","24.579622268676758","24.579622268676758","","","","32.073753356933594","32.073753356933594","32.073753356933594","","","","33.986488342285156","33.986488342285156","33.986488342285156","","",""
"1440","","","","35.270137786865234","35.270137786865234","35.270137786865234","","","","32.07147216796875","32.07147216796875","32.07147216796875","","","","26.237913131713867","26.237913131713867","26.237913131713867"
"1443","24.00786590576172","24.00786590576172","24.00786590576172","","","","32.322505950927734","32.322505950927734","32.322505950927734","","","","34.49142837524414","34.49142837524414","34.49142837524414","","",""
"1445","","","","35.2969970703125","35.2969970703125","35.2969970703125","","","","31.384939193725586","31.384939193725586","31.384939193725586","","","","26.917932510375977","26.917932510375977","26.917932510375977"
"1448","24.056682586669922","24.056682586669922","24.056682586669922","","","","31.816354751586914","31.816354751586914","31.816354751586914","","","","35.20521926879883","35.20521926879883","35.20521926879883","","",""
"1450","","","","35.214385986328125","35.214385986328125","35.214385986328125","","","","31.487308502197266","31.487308502197266","31.487308502197266","","","","25.862436294555664","25.862436294555664","25.862436294555664"
"1453","23.985057830810547","23.985057830810547","23.985057830810547","","","","32.07206344604492","32.07206344604492","32.07206344604492","","","","33.69233703613281","33.69233703613281","33.69233703613281","","",""
"1455","","","","35.45954895019531","35.45954895019531","35.45954895019531","","","","32.16963195800781","32.16963195800781","32.16963195800781","","","","26.463817596435547","26.463817596435547","26.463817596435547"
"1458","23.922821044921875","23.922821044921875","23.922821044921875","","","","32.45878219604492","32.45878219604492","32.45878219604492","","","","33.56114196777344","33.56114196777344","33.56114196777344","","",""
"1460","","","","35.062259674072266","35.062259674072266","35.062259674072266","","","","31.61376190185547","31.61376190185547","31.61376190185547","","","","27.898832321166992","27.898832321166992","27.898832321166992"
"1463","24.0770263671875","24.0770263671875","24.0770263671875","","","","32.543479919433594","32.543479919433594","32.543479919433594","","","","36.82441711425781","36.82441711425781","36.82441711425781","","",""
"1465","","","","35.25946807861328","35.25946807861328","35.25946807861328","","","","31.83066749572754","31.83066749572754","31.83066749572754","","","","26.092906951904297","26.092906951904297","26.092906951904297"
"1468","24.148313522338867","24.148313522338867","24.148313522338867","","","","31.544864654541016","31.544864654541016","31.544864654541016","","","","33.6777229309082","33.6777229309082","33.6777229309082","","",""
"1470","","","","35.19951629638672","35.19951629638672","35.19951629638672","","","","31.647674560546875","31.647674560546875","31.647674560546875","","","","26.4128360748291","26.4128360748291","26.4128360748291"
"1473","23.798065185546875","23.798065185546875","23.798065185546875","","","","32.74176025390625","32.74176025390625","32.74176025390625","","","","33.46983337402344","33.46983337402344","33.46983337402344","","",""
"1475","","","","35.45885467529297","35.45885467529297","35.45885467529297","","","","31.443363189697266","31.443363189697266","31.443363189697266","","","","26.141551971435547","26.141551971435547","26.141551971435547"
"1478","23.842439651489258","23.842439651489258","23.842439651489258","","","","31.405263900756836","31.405263900756836","31.405263900756836","","","","34.32655334472656","34.32655334472656","34.32655334472656","","",""
"1480","","","","34.58979034423828","34.58979034423828","34.58979034423828","","","","32.180110931396484","32.180110931396484","32.180110931396484","","","","25.789649963378906","25.789649963378906","25.789649963378906"
"1483","23.96491241455078","23.96491241455078","23.96491241455078","","","","30.725629806518555","30.725629806518555","30.725629806518555","","","","33.99226760864258","33.99226760864258","33.99226760864258","","",""
"1485","","","","35.43367385864258","35.43367385864258","35.43367385864258","","","","31.50605583190918","31.50605583190918","31.50605583190918","","","","27.5751953125","27.5751953125","27.5751953125"
"1488","23.75311279296875","23.75311279296875","23.75311279296875","","","","32.38743209838867","32.38743209838867","32.38743209838867","","","","35.889381408691406","35.889381408691406","35.889381408691406","","",""
"1490","","","","34.33967971801758","34.33967971801758","34.33967971801758","","","","31.138450622558594","31.138450622558594","31.138450622558594","","","","26.545257568359375","26.545257568359375","26.545257568359375"
"1493","24.460899353027344","24.460899353027344","24.460899353027344","","","","30.571414947509766","30.571414947509766","30.571414947509766","","","","34.37473678588867","34.37473678588867","34.37473678588867","","",""
"1495","","","","35.7174186706543","35.7174186706543","35.7174186706543","","","","31.01922607421875","31.01922607421875","31.01922607421875","","","","27.100793838500977","27.100793838500977","27.100793838500977"
"1498","24.073162078857422","24.073162078857422","24.073162078857422","","","","32.06480026245117","32.06480026245117","32.06480026245117","","","","36.10725402832031","36.10725402832031","36.10725402832031","","",""
"1500","","","","34.752769470214844","34.752769470214844","34.752769470214844","","","","31.209123611450195","31.209123611450195","31.209123611450195","","","","25.91905975341797","25.91905975341797","25.91905975341797"
